,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Num,Magnitude,Magnitude Obs Code,Obs Code Agreement,Diagonal Residual
6044,9/3/2022,2022-R57 ,L47,0.1,1.4,13,17.3,L47,True,1.40356688476182
6045,9/3/2022,2022-R57 ,L47,1.0,1.3,14,17.2,L47,True,1.6401219466856727
6046,9/3/2022,2022-R57 ,I93,0.4,0.6,15,18.0,I93,True,0.7211102550927979
6047,9/3/2022,2022-R57 ,G02,1.2,0.1,16,17.3,G02,True,1.2041594578792296
6048,9/3/2022,2022-R57 ,I93,0.4,0.5,17,17.9,I93,True,0.6403124237432849
6049,9/3/2022,2022-R57 ,I93,0.5,0.5,19,17.9,I93,True,0.7071067811865476
6050,9/3/2022,2022-R57 ,L47,0.4,0.2,20,17.4,L47,True,0.447213595499958
6051,9/3/2022,2022-R57 ,L47,0.6,0.2,21,17.5,L47,True,0.6324555320336759
6052,9/3/2022,2022-R57 ,595,0.3,0.4,22,17.9,595,True,0.5
6053,9/3/2022,2022-R57 ,595,0.3,0.3,23,18.0,595,True,0.4242640687119285
6054,9/3/2022,2022-R57 ,Y00,0.0,0.2,24,17.3,Y00,True,0.2
6055,9/3/2022,2022-R57 ,595,0.3,0.4,25,17.3,595,True,0.5
6056,9/3/2022,2022-R57 ,958,0.2,0.0,26,17.4,958,True,0.2
6057,9/3/2022,2022-R57 ,Y00,0.0,0.0,27,18.1,Y00,True,0.0
6058,9/3/2022,2022-R57 ,Y00,0.1,0.0,28,17.4,Y00,True,0.1
6059,9/3/2022,2022-R57 ,958,0.1,0.7,29,17.7,958,True,0.7071067811865475
6060,9/3/2022,2022-R57 ,958,0.3,0.3,30,,958,True,0.4242640687119285
6061,9/3/2022,2022-R57 ,Z80,1.0,0.6,31,18.0,Z80,True,1.16619037896906
6062,9/3/2022,2022-R57 ,Z80,0.6,0.3,32,17.9,Z80,True,0.6708203932499369
6063,9/3/2022,2022-R57 ,Z80,0.1,0.2,33,,Z80,True,0.223606797749979
6064,9/3/2022,2022-R57 ,807,0.3,0.0,34,18.0,807,True,0.3
6065,9/3/2022,2022-R57 ,807,0.2,0.0,35,18.1,807,True,0.2
6066,9/3/2022,2022-R57 ,807,0.1,0.1,37,18.1,807,True,0.14142135623730953
6067,9/3/2022,2022-R57 ,X31,0.7,0.7,38,17.0,X31,True,0.9899494936611665
6068,9/3/2022,2022-R57 ,X31,0.5,0.2,39,17.3,X31,True,0.5385164807134505
6069,9/3/2022,2022-R57 ,X31,0.8,0.1,40,17.5,X31,True,0.806225774829855
6070,9/3/2022,2022-R57 ,858,0.3,0.3,41,18.3,858,True,0.4242640687119285
6071,9/3/2022,2022-R57 ,858,0.1,0.1,42,18.8,858,True,0.14142135623730953
6072,9/3/2022,2022-R57 ,858,0.2,0.2,43,18.9,858,True,0.28284271247461906
6073,9/3/2022,2022-R57 ,734,0.4,0.6,44,17.6,734,True,0.7211102550927979
6074,9/3/2022,2022-R57 ,734,0.4,0.7,45,17.6,734,True,0.8062257748298549
6075,9/3/2022,2022-R57 ,734,0.4,0.6,46,17.7,734,True,0.7211102550927979
6076,9/3/2022,2022-R57 ,734,0.5,0.5,47,17.6,734,True,0.7071067811865476
6077,9/3/2022,2022-R57 ,734,0.1,0.3,48,17.8,734,True,0.31622776601683794
6078,9/3/2022,2022-R57 ,734,0.0,0.4,49,17.5,734,True,0.4
6079,9/3/2022,2022-R57 ,734,0.2,0.6,50,17.7,734,True,0.6324555320336759
6080,9/3/2022,2022-R57 ,654,0.2,0.0,51,18.1,654,True,0.2
6081,9/3/2022,2022-R57 ,654,0.1,0.0,52,18.1,654,True,0.1
6082,9/3/2022,2022-R57 ,654,0.2,0.0,53,18.0,654,True,0.2
6083,9/3/2022,2022-R58 ,F51,0.0,0.0,1,20.78,F51,True,0.0
6084,9/3/2022,2022-R58 ,F51,0.0,0.0,2,20.96,F51,True,0.0
6085,9/3/2022,2022-R58 ,F51,0.0,0.0,3,20.99,F51,True,0.0
6086,9/3/2022,2022-R58 ,L01,0.3,0.0,4,21.0,L01,True,0.3
6087,9/3/2022,2022-R58 ,L01,0.3,0.2,5,21.1,L01,True,0.36055512754639896
6088,9/3/2022,2022-R58 ,L01,0.1,0.0,6,20.6,L01,True,0.1
6089,9/3/2022,2022-R58 ,L01,0.2,0.1,7,20.7,L01,True,0.223606797749979
6090,9/3/2022,2022-R58 ,L01,0.2,0.3,8,20.7,L01,True,0.36055512754639896
6091,9/3/2022,2022-R58 ,H21,0.0,0.0,9,20.7,H21,True,0.0
6092,9/3/2022,2022-R58 ,H21,0.0,0.0,10,20.7,H21,True,0.0
6093,9/3/2022,2022-R58 ,658,0.8,0.9,12,,658,True,1.2041594578792296
6094,9/3/2022,2022-R58 ,658,0.6,0.7,13,,658,True,0.9219544457292886
6095,9/3/2022,2022-R58 ,658,0.5,0.9,14,,658,True,1.0295630140987
6096,9/3/2022,2022-R58 ,658,0.0,0.6,15,,658,True,0.6
6097,9/3/2022,2022-R58 ,658,0.3,0.5,16,,658,True,0.58309518948453
6098,9/3/2022,2022-R58 ,I52,0.2,0.0,17,20.81,I52,True,0.2
6099,9/3/2022,2022-R58 ,I52,0.0,0.0,18,20.94,I52,True,0.0
6100,9/3/2022,2022-R58 ,I52,0.2,0.5,19,20.19,I52,True,0.5385164807134505
6101,9/3/2022,2022-R58 ,D29,0.1,0.7,20,20.8,D29,True,0.7071067811865475
6102,9/3/2022,2022-R58 ,D29,0.3,0.2,21,20.3,D29,True,0.36055512754639896
6103,9/3/2022,2022-R58 ,I93,0.2,0.2,24,20.7,I93,True,0.28284271247461906
6104,9/3/2022,2022-R58 ,I93,0.6,0.5,25,20.2,I93,True,0.7810249675906654
6105,9/3/2022,2022-R58 ,654,0.0,0.2,27,20.7,654,True,0.2
6106,9/3/2022,2022-R58 ,654,0.0,0.0,28,20.7,654,True,0.0
6107,9/3/2022,2022-R58 ,654,0.0,0.0,29,20.7,654,True,0.0
6108,9/3/2022,2022-R58 ,568,0.1,0.0,31,20.65,568,True,0.1
6109,9/4/2022,2022-R75 ,F52,0.0,0.1,1,19.93,F52,True,0.1
6110,9/4/2022,2022-R75 ,F52,0.0,0.2,2,19.86,F52,True,0.2
6111,9/4/2022,2022-R75 ,F52,0.0,0.1,3,19.98,F52,True,0.1
6112,9/4/2022,2022-R75 ,F51,0.0,0.0,4,19.72,F51,True,0.0
6113,9/4/2022,2022-R75 ,F51,0.2,0.1,5,19.84,F51,True,0.223606797749979
6114,9/4/2022,2022-R75 ,958,0.2,1.3,6,19.5,958,True,1.3152946437965907
6115,9/4/2022,2022-R75 ,I93,0.5,0.8,8,19.8,I93,True,0.9433981132056605
6116,9/4/2022,2022-R75 ,104,1.2,0.2,9,19.9,104,True,1.2165525060596438
6117,9/4/2022,2022-R75 ,104,1.0,0.5,10,19.4,104,True,1.118033988749895
6118,9/4/2022,2022-R75 ,I93,0.5,0.9,11,19.8,I93,True,1.0295630140987
6119,9/4/2022,2022-R75 ,958,0.6,0.2,12,19.4,958,True,0.6324555320336759
6120,9/4/2022,2022-R75 ,I93,0.1,0.4,13,,I93,True,0.4123105625617661
6121,9/4/2022,2022-R75 ,654,0.3,0.0,15,20.0,654,True,0.3
6122,9/4/2022,2022-R75 ,654,0.2,0.0,16,20.0,654,True,0.2
6123,9/4/2022,2022-R75 ,568,0.0,0.1,17,20.13,568,True,0.1
6124,9/4/2022,2022-R75 ,568,0.0,0.0,18,20.1,568,True,0.0
6125,9/4/2022,2022-R75 ,568,0.0,0.0,19,20.09,568,True,0.0
6126,9/4/2022,2022-R75 ,568,0.0,0.0,20,20.06,568,True,0.0
6127,9/4/2022,2022-R76 ,F51,0.2,0.2,1,20.82,F51,True,0.28284271247461906
6128,9/4/2022,2022-R76 ,F51,0.0,0.1,2,21.03,F51,True,0.1
6129,9/4/2022,2022-R76 ,F51,0.4,0.2,3,20.95,F51,True,0.447213595499958
6130,9/4/2022,2022-R76 ,F51,0.0,0.0,4,20.67,F51,True,0.0
6131,9/4/2022,2022-R76 ,F51,0.3,0.1,5,21.09,F51,True,0.31622776601683794
6132,9/4/2022,2022-R76 ,807,0.3,0.1,7,21.1,807,True,0.31622776601683794
6133,9/4/2022,2022-R76 ,807,0.1,0.1,8,21.1,807,True,0.14142135623730953
6134,9/4/2022,2022-R76 ,807,0.1,0.2,9,21.2,807,True,0.223606797749979
6135,9/4/2022,2022-R76 ,568,0.0,0.1,10,21.29,568,True,0.1
6136,9/4/2022,2022-R76 ,568,0.0,0.1,11,20.58,568,True,0.1
6137,9/4/2022,2022-R76 ,F51,0.3,0.2,13,20.76,F51,True,0.36055512754639896
6138,9/4/2022,2022-R76 ,F51,0.0,0.1,14,21.28,F51,True,0.1
6139,9/4/2022,2022-R76 ,654,0.0,0.0,15,20.9,654,True,0.0
6140,9/4/2022,2022-R76 ,654,0.0,0.0,16,21.1,654,True,0.0
6141,9/4/2022,2022-R76 ,654,0.0,0.1,17,20.9,654,True,0.1
6142,9/5/2022,2022-R82 ,F52,0.1,0.3,1,20.34,F52,True,0.31622776601683794
6143,9/5/2022,2022-R82 ,F52,0.0,0.7,2,20.05,F52,True,0.7
6144,9/5/2022,2022-R82 ,F52,0.0,0.4,3,20.06,F52,True,0.4
6145,9/5/2022,2022-R82 ,568,0.0,0.1,4,20.14,568,True,0.1
6146,9/5/2022,2022-R82 ,568,0.1,0.3,5,19.03,568,True,0.31622776601683794
6147,9/5/2022,2022-R82 ,568,0.0,0.1,6,19.98,568,True,0.1
6148,9/5/2022,2022-R82 ,F51,0.1,0.2,7,19.89,F51,True,0.223606797749979
6149,9/5/2022,2022-R82 ,F51,0.2,0.1,8,20.19,F51,True,0.223606797749979
6150,9/5/2022,2022-R82 ,958,0.1,0.9,9,,958,True,0.9055385138137417
6151,9/5/2022,2022-R82 ,958,0.1,0.2,10,19.8,958,True,0.223606797749979
6152,9/5/2022,2022-R82 ,958,0.9,1.1,11,19.6,958,True,1.4212670403551897
6153,9/5/2022,2022-R82 ,Z41,0.1,0.6,13,19.3,Z41,True,0.6082762530298219
6154,9/5/2022,2022-R82 ,Z41,0.9,1.3,14,19.6,Z41,True,1.5811388300841898
6155,9/5/2022,2022-R82 ,K63,0.5,0.9,15,19.1,K63,True,1.0295630140987
6156,9/5/2022,2022-R82 ,K63,0.0,0.3,16,20.1,K63,True,0.3
6157,9/5/2022,2022-R82 ,K63,0.6,0.1,17,19.9,K63,True,0.6082762530298219
6158,9/5/2022,2022-R82 ,I93,0.4,0.2,18,19.5,I93,True,0.447213595499958
6159,9/5/2022,2022-R82 ,I93,0.0,0.2,19,19.8,I93,True,0.2
6160,9/5/2022,2022-R82 ,I93,0.3,0.2,20,19.7,I93,True,0.36055512754639896
6161,9/5/2022,2022-R82 ,104,0.6,0.2,21,19.7,104,True,0.6324555320336759
6162,9/5/2022,2022-R82 ,104,0.6,0.2,22,19.5,104,True,0.6324555320336759
6163,9/5/2022,2022-R82 ,654,0.1,0.0,23,20.0,654,True,0.1
6164,9/5/2022,2022-R82 ,654,0.3,0.1,25,19.7,654,True,0.31622776601683794
6165,9/5/2022,2022-R82 ,568,0.0,0.1,26,19.78,568,True,0.1
6166,9/5/2022,2022-R82 ,654,0.0,0.1,27,19.5,654,True,0.1
6167,9/5/2022,2022-R82 ,568,0.0,0.1,28,19.78,568,True,0.1
6168,9/5/2022,2022-R82 ,568,0.0,0.1,29,19.69,568,True,0.1
6169,9/5/2022,2022-R82 ,L01,0.2,0.8,30,19.9,L01,True,0.8246211251235323
6170,9/5/2022,2022-R82 ,L01,0.5,0.3,31,20.1,L01,True,0.58309518948453
6171,9/5/2022,2022-R82 ,L01,0.0,0.6,32,20.0,L01,True,0.6
6172,9/5/2022,2022-R82 ,L01,0.3,1.0,33,19.9,L01,True,1.044030650891055
6173,9/5/2022,2022-R82 ,K88,0.6,1.6,34,19.6,K88,True,1.7088007490635064
6174,9/5/2022,2022-R82 ,K88,0.5,1.5,35,19.8,K88,True,1.5811388300841898
6175,9/17/2022,2022-S05 ,703,0.2,0.0,1,18.77,703,True,0.2
6176,9/17/2022,2022-S05 ,703,1.1,0.5,2,19.11,703,True,1.2083045973594573
6177,9/17/2022,2022-S05 ,703,0.5,0.1,3,19.17,703,True,0.5099019513592785
6178,9/17/2022,2022-S05 ,703,0.0,0.1,4,18.71,703,True,0.1
6179,9/17/2022,2022-S05 ,703,1.8,1.4,5,19.72,703,True,2.280350850198276
6180,9/17/2022,2022-S05 ,703,0.4,0.3,6,18.67,703,True,0.5
6181,9/17/2022,2022-S05 ,703,0.4,0.1,7,18.8,703,True,0.4123105625617661
6182,9/17/2022,2022-S05 ,104,0.2,0.2,8,18.7,104,True,0.28284271247461906
6183,9/17/2022,2022-S05 ,104,0.2,0.4,9,19.1,104,True,0.447213595499958
6184,9/17/2022,2022-S05 ,104,0.4,0.4,10,,104,True,0.5656854249492381
6185,9/17/2022,2022-S05 ,203,0.0,0.1,11,18.7,203,True,0.1
6186,9/17/2022,2022-S05 ,203,0.1,0.1,12,18.7,203,True,0.14142135623730953
6187,9/17/2022,2022-S05 ,203,0.2,0.0,13,19.0,203,True,0.2
6188,9/17/2022,2022-S05 ,L01,0.2,0.3,14,18.9,L01,True,0.36055512754639896
6189,9/17/2022,2022-S05 ,204,0.1,0.1,15,19.0,204,True,0.14142135623730953
6190,9/17/2022,2022-S05 ,L01,0.1,0.2,16,18.9,L01,True,0.223606797749979
6191,9/17/2022,2022-S05 ,L01,0.1,0.1,17,18.6,L01,True,0.14142135623730953
6192,9/17/2022,2022-S05 ,L01,0.0,0.1,18,19.0,L01,True,0.1
6193,9/17/2022,2022-S05 ,L01,0.0,0.0,19,18.7,L01,True,0.0
6194,9/17/2022,2022-S05 ,204,0.3,0.1,20,,204,True,0.31622776601683794
6195,9/17/2022,2022-S05 ,958,0.1,0.6,21,18.6,958,True,0.6082762530298219
6196,9/17/2022,2022-S05 ,204,0.1,0.0,22,,204,True,0.1
6197,9/17/2022,2022-S05 ,130,0.3,0.1,23,18.7,130,True,0.31622776601683794
6198,9/17/2022,2022-S05 ,130,0.1,0.1,24,19.1,130,True,0.14142135623730953
6199,9/17/2022,2022-S05 ,958,0.1,0.7,25,17.9,958,True,0.7071067811865475
6200,9/17/2022,2022-S05 ,958,0.0,0.0,26,18.7,958,True,0.0
6201,9/17/2022,2022-S05 ,I93,0.1,0.0,28,19.3,I93,True,0.1
6202,9/17/2022,2022-S05 ,I93,0.4,0.1,29,19.3,I93,True,0.4123105625617661
6203,9/17/2022,2022-S05 ,I93,0.5,0.1,30,19.2,I93,True,0.5099019513592785
6204,9/17/2022,2022-S05 ,W34,0.3,0.4,31,19.3,W34,True,0.5
6205,9/17/2022,2022-S05 ,W34,0.2,0.3,32,18.9,W34,True,0.36055512754639896
6206,9/17/2022,2022-S05 ,W34,0.2,0.2,33,18.7,W34,True,0.28284271247461906
6207,9/17/2022,2022-S05 ,H36,0.1,0.3,34,19.0,H36,True,0.31622776601683794
6208,9/17/2022,2022-S05 ,H36,0.0,1.3,35,18.7,H36,True,1.3
6209,9/17/2022,2022-S05 ,H36,0.1,0.5,36,19.0,H36,True,0.5099019513592785
6210,9/17/2022,2022-S05 ,858,0.2,0.3,37,18.8,858,True,0.36055512754639896
6211,9/17/2022,2022-S05 ,858,0.3,0.2,38,19.2,858,True,0.36055512754639896
6212,9/17/2022,2022-S05 ,H21,0.2,0.0,39,18.8,H21,True,0.2
6213,9/17/2022,2022-S05 ,H21,0.1,0.2,40,19.0,H21,True,0.223606797749979
6214,9/17/2022,2022-S05 ,H21,0.1,0.0,41,18.8,H21,True,0.1
6215,9/17/2022,2022-S05 ,I22,0.0,0.1,42,19.4,I22,True,0.1
6216,9/17/2022,2022-S05 ,H21,0.1,0.3,43,18.5,H21,True,0.31622776601683794
6217,9/17/2022,2022-S05 ,I22,0.1,0.2,44,18.9,I22,True,0.223606797749979
6218,9/17/2022,2022-S05 ,858,0.0,0.0,45,18.9,858,True,0.0
6219,9/17/2022,2022-S05 ,H21,0.3,0.1,46,18.8,H21,True,0.31622776601683794
6220,9/17/2022,2022-S05 ,I22,0.2,0.0,47,19.1,I22,True,0.2
6221,9/17/2022,2022-S05 ,I22,0.4,0.5,48,18.9,I22,True,0.6403124237432849
6222,9/17/2022,2022-S05 ,I22,0.1,0.0,49,19.0,I22,True,0.1
6223,9/17/2022,2022-S05 ,V21,0.0,0.4,50,18.6,V21,True,0.4
6224,9/17/2022,2022-S05 ,V21,0.1,0.2,51,19.3,V21,True,0.223606797749979
6225,9/17/2022,2022-S05 ,V21,0.3,0.1,52,19.3,V21,True,0.31622776601683794
6226,9/17/2022,2022-S05 ,V21,0.1,0.3,53,19.0,V21,True,0.31622776601683794
6227,9/17/2022,2022-S05 ,654,0.0,0.0,55,18.9,654,True,0.0
6228,9/17/2022,2022-S05 ,654,0.1,0.0,56,18.9,654,True,0.1
6229,9/17/2022,2022-S05 ,I52,0.1,0.1,57,19.14,I52,True,0.14142135623730953
6230,9/17/2022,2022-S05 ,T05,0.5,0.7,58,19.01,T05,True,0.8602325267042626
6231,9/17/2022,2022-S05 ,I52,0.1,0.2,59,18.96,I52,True,0.223606797749979
6232,9/17/2022,2022-S05 ,I52,0.0,0.0,60,19.07,I52,True,0.0
6233,9/17/2022,2022-S05 ,I52,0.0,0.0,61,19.0,I52,True,0.0
6234,9/17/2022,2022-S05 ,654,0.1,0.1,62,18.9,654,True,0.14142135623730953
6235,9/17/2022,2022-S05 ,T05,1.1,0.8,63,18.94,T05,True,1.3601470508735445
6236,9/17/2022,2022-S05 ,T05,0.4,0.2,64,18.7,T05,True,0.447213595499958
6237,9/17/2022,2022-S05 ,T05,0.0,0.1,65,18.83,T05,True,0.1
6238,9/17/2022,2022-S05 ,F51,0.0,0.1,66,18.87,F51,True,0.1
6239,9/17/2022,2022-S05 ,F51,0.1,0.1,67,18.9,F51,True,0.14142135623730953
6240,9/17/2022,2022-S05 ,F51,0.1,0.0,68,18.91,F51,True,0.1
6241,9/17/2022,2022-S05 ,C43,0.3,0.4,69,18.5,C43,True,0.5
6242,9/17/2022,2022-S05 ,C43,0.5,0.4,70,18.7,C43,True,0.6403124237432849
6243,9/17/2022,2022-S05 ,C43,0.7,0.6,71,18.8,C43,True,0.9219544457292886
6244,9/17/2022,2022-S05 ,K83,0.5,0.9,72,18.7,K83,True,1.0295630140987
6245,9/17/2022,2022-S05 ,C43,0.6,0.5,73,18.7,C43,True,0.7810249675906654
6246,9/17/2022,2022-S05 ,K83,0.5,0.7,74,18.9,K83,True,0.8602325267042626
6247,9/17/2022,2022-S05 ,Z80,0.4,0.1,75,19.2,Z80,True,0.4123105625617661
6248,9/17/2022,2022-S05 ,Z99,0.2,0.1,76,19.0,Z99,True,0.223606797749979
6249,9/17/2022,2022-S05 ,Z99,0.1,0.0,77,19.0,Z99,True,0.1
6250,9/17/2022,2022-S05 ,Z99,0.7,0.0,78,18.9,Z99,True,0.7
6251,9/17/2022,2022-S05 ,Z80,0.7,0.2,79,,Z80,True,0.7280109889280517
6252,9/17/2022,2022-S05 ,Z80,0.5,0.3,80,19.2,Z80,True,0.58309518948453
6253,9/17/2022,2022-S09 ,G96,0.1,0.2,1,19.64,G96,True,0.223606797749979
6254,9/17/2022,2022-S09 ,G96,0.1,0.1,2,19.29,G96,True,0.14142135623730953
6255,9/17/2022,2022-S09 ,G96,0.1,0.1,3,19.61,G96,True,0.14142135623730953
6256,9/17/2022,2022-S09 ,G96,0.1,0.2,4,19.77,G96,True,0.223606797749979
6257,9/17/2022,2022-S09 ,G96,0.0,0.1,5,19.58,G96,True,0.1
6258,9/17/2022,2022-S09 ,G96,0.0,0.1,6,19.68,G96,True,0.1
6259,9/17/2022,2022-S09 ,G96,0.0,0.0,7,19.5,G96,True,0.0
6260,9/17/2022,2022-S09 ,G96,0.5,0.0,8,,G96,True,0.5
6261,9/17/2022,2022-S09 ,104,0.8,0.0,9,19.5,104,True,0.8
6262,9/17/2022,2022-S09 ,104,1.0,0.1,10,20.1,104,True,1.004987562112089
6263,9/17/2022,2022-S09 ,203,0.1,0.1,11,,203,True,0.14142135623730953
6264,9/17/2022,2022-S09 ,L01,0.3,0.2,12,19.6,L01,True,0.36055512754639896
6265,9/17/2022,2022-S09 ,L01,0.2,0.0,13,19.5,L01,True,0.2
6266,9/17/2022,2022-S09 ,L01,0.0,0.1,14,19.6,L01,True,0.1
6267,9/17/2022,2022-S09 ,L01,0.1,0.0,15,19.5,L01,True,0.1
6268,9/17/2022,2022-S09 ,L01,0.1,0.1,16,19.6,L01,True,0.14142135623730953
6269,9/17/2022,2022-S09 ,203,0.2,0.0,17,19.4,203,True,0.2
6270,9/17/2022,2022-S09 ,203,0.1,0.1,18,19.6,203,True,0.14142135623730953
6271,9/17/2022,2022-S09 ,958,0.1,0.2,19,19.4,958,True,0.223606797749979
6272,9/17/2022,2022-S09 ,958,0.9,0.1,20,18.9,958,True,0.9055385138137417
6273,9/17/2022,2022-S09 ,958,0.4,0.3,21,18.8,958,True,0.5
6274,9/17/2022,2022-S09 ,204,0.2,0.3,22,,204,True,0.36055512754639896
6275,9/17/2022,2022-S09 ,204,0.3,0.2,23,19.5,204,True,0.36055512754639896
6276,9/17/2022,2022-S09 ,I93,0.0,0.0,24,20.1,I93,True,0.0
6277,9/17/2022,2022-S09 ,I93,0.1,0.1,25,20.3,I93,True,0.14142135623730953
6278,9/17/2022,2022-S09 ,I93,0.3,0.1,26,20.2,I93,True,0.31622776601683794
6279,9/17/2022,2022-S09 ,W34,0.5,0.1,27,19.4,W34,True,0.5099019513592785
6280,9/17/2022,2022-S09 ,W34,0.0,0.2,28,19.7,W34,True,0.2
6281,9/17/2022,2022-S09 ,W34,0.7,0.0,29,19.7,W34,True,0.7
6282,9/17/2022,2022-S09 ,H36,0.4,0.3,30,20.0,H36,True,0.5
6283,9/17/2022,2022-S09 ,H36,0.2,0.0,31,19.9,H36,True,0.2
6284,9/17/2022,2022-S09 ,H21,0.0,0.1,32,20.0,H21,True,0.1
6285,9/17/2022,2022-S09 ,H21,0.0,0.2,33,20.0,H21,True,0.2
6286,9/17/2022,2022-S09 ,H21,0.4,0.0,34,20.0,H21,True,0.4
6287,9/17/2022,2022-S09 ,I52,0.8,0.3,35,19.1,I52,True,0.8544003745317532
6288,9/17/2022,2022-S09 ,I52,0.1,0.7,36,,I52,True,0.7071067811865475
6289,9/17/2022,2022-S09 ,I52,0.8,0.2,37,,I52,True,0.8246211251235323
6290,9/17/2022,2022-S09 ,654,0.0,0.0,38,19.5,654,True,0.0
6291,9/17/2022,2022-S09 ,654,0.0,0.1,39,19.5,654,True,0.1
6292,9/17/2022,2022-S09 ,654,0.1,0.1,40,19.8,654,True,0.14142135623730953
6293,9/17/2022,2022-S09 ,654,0.2,0.1,41,19.8,654,True,0.223606797749979
6294,9/17/2022,2022-S14 ,G96,0.1,0.3,1,19.55,G96,True,0.31622776601683794
6295,9/17/2022,2022-S14 ,G96,0.1,0.2,2,19.48,G96,True,0.223606797749979
6296,9/17/2022,2022-S14 ,G96,0.7,0.2,3,,G96,True,0.7280109889280517
6297,9/17/2022,2022-S14 ,G96,0.3,0.1,4,,G96,True,0.31622776601683794
6298,9/17/2022,2022-S14 ,I52,0.1,0.1,5,19.59,I52,True,0.14142135623730953
6299,9/17/2022,2022-S14 ,I52,0.3,0.4,6,19.58,I52,True,0.5
6300,9/17/2022,2022-S14 ,I52,0.5,0.2,7,19.59,I52,True,0.5385164807134505
6301,9/17/2022,2022-S14 ,958,1.0,0.3,8,19.1,958,True,1.044030650891055
6302,9/17/2022,2022-S14 ,958,1.1,0.8,9,18.7,958,True,1.3601470508735445
6303,9/17/2022,2022-S14 ,958,0.5,0.1,10,18.8,958,True,0.5099019513592785
6304,9/17/2022,2022-S14 ,I93,0.4,0.0,11,19.1,I93,True,0.4
6305,9/17/2022,2022-S14 ,I93,0.2,0.4,12,19.6,I93,True,0.447213595499958
6306,9/17/2022,2022-S14 ,I93,0.6,0.4,13,19.9,I93,True,0.7211102550927979
6307,9/17/2022,2022-S14 ,I93,0.0,0.3,14,19.5,I93,True,0.3
6308,9/17/2022,2022-S14 ,K83,0.1,0.1,15,19.5,K83,True,0.14142135623730953
6309,9/17/2022,2022-S14 ,I93,0.4,0.1,16,20.1,I93,True,0.4123105625617661
6310,9/17/2022,2022-S14 ,I93,0.1,1.0,17,19.6,I93,True,1.004987562112089
6311,9/17/2022,2022-S14 ,K83,0.4,0.1,18,20.0,K83,True,0.4123105625617661
6312,9/17/2022,2022-S14 ,J95,0.1,0.2,19,19.2,J95,True,0.223606797749979
6313,9/17/2022,2022-S14 ,J95,0.3,0.4,20,19.0,J95,True,0.5
6314,9/17/2022,2022-S14 ,J95,0.5,0.4,21,19.3,J95,True,0.6403124237432849
6315,9/17/2022,2022-S14 ,J95,0.4,0.4,22,19.7,J95,True,0.5656854249492381
6316,9/17/2022,2022-S14 ,Z99,0.7,0.1,23,19.5,Z99,True,0.7071067811865475
6317,9/17/2022,2022-S14 ,Z99,0.8,0.4,24,19.2,Z99,True,0.894427190999916
6318,9/17/2022,2022-S14 ,Z99,0.9,0.7,25,19.5,Z99,True,1.140175425099138
6319,9/17/2022,2022-S14 ,H21,0.1,0.0,26,19.8,H21,True,0.1
6320,9/17/2022,2022-S14 ,H21,0.1,0.2,27,19.6,H21,True,0.223606797749979
6321,9/17/2022,2022-S14 ,H21,0.2,0.3,28,19.7,H21,True,0.36055512754639896
6322,9/17/2022,2022-S14 ,H21,0.9,0.0,29,19.5,H21,True,0.9
6323,9/17/2022,2022-S14 ,H21,1.1,0.3,30,19.5,H21,True,1.140175425099138
6324,9/17/2022,2022-S14 ,H21,0.9,1.0,31,19.4,H21,True,1.3453624047073711
6325,9/17/2022,2022-S14 ,654,0.2,0.0,32,19.6,654,True,0.2
6326,9/17/2022,2022-S14 ,654,0.1,0.0,33,19.6,654,True,0.1
6327,9/17/2022,2022-S14 ,654,0.3,0.0,34,19.6,654,True,0.3
6328,9/17/2022,2022-S14 ,654,0.3,0.0,35,19.6,654,True,0.3
6329,9/18/2022,2022-S25 ,703,0.5,0.1,1,18.45,703,True,0.5099019513592785
6330,9/18/2022,2022-S25 ,703,1.0,0.5,2,18.25,703,True,1.118033988749895
6331,9/18/2022,2022-S25 ,703,0.3,0.7,3,18.05,703,True,0.7615773105863908
6332,9/18/2022,2022-S25 ,703,0.5,0.1,4,18.23,703,True,0.5099019513592785
6333,9/18/2022,2022-S25 ,I52,0.1,0.0,5,18.0,I52,True,0.1
6334,9/18/2022,2022-S25 ,I52,0.1,0.2,6,18.31,I52,True,0.223606797749979
6335,9/18/2022,2022-S25 ,I52,0.1,0.2,7,17.99,I52,True,0.223606797749979
6336,9/18/2022,2022-S25 ,I52,0.1,0.4,8,18.16,I52,True,0.4123105625617661
6337,9/18/2022,2022-S25 ,958,0.6,0.1,9,17.9,958,True,0.6082762530298219
6338,9/18/2022,2022-S25 ,958,0.1,0.0,10,17.9,958,True,0.1
6339,9/18/2022,2022-S25 ,958,0.2,0.2,11,17.8,958,True,0.28284271247461906
6340,9/18/2022,2022-S25 ,J95,0.0,0.4,12,18.8,J95,True,0.4
6341,9/18/2022,2022-S25 ,J95,0.1,0.1,13,18.2,J95,True,0.14142135623730953
6342,9/18/2022,2022-S25 ,J95,0.2,0.1,14,18.8,J95,True,0.223606797749979
6343,9/18/2022,2022-S25 ,J95,0.2,0.2,15,18.5,J95,True,0.28284271247461906
6344,9/18/2022,2022-S25 ,J22,1.0,0.8,16,18.4,J22,True,1.2806248474865698
6345,9/18/2022,2022-S25 ,J22,0.3,0.3,17,18.2,J22,True,0.4242640687119285
